STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,ES,Spain,2023,,214313,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,ES,Spain,2024,,222845,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1960,,22091,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1961,,22918,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1962,,23158,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1963,,23810,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1964,,23795,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1965,,26122,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1966,,24579,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1967,,23637,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1968,,24686,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1969,,27432,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1970,,29249,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1971,,29830,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1972,,31082,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1973,,32190,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1974,,33108,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1975,,34095,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1976,,33425,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1977,,36970,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1978,,34468,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1979,,36899,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1980,,36333,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1981,,36057,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1982,,35822,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1983,,38087,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1984,,39480,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1985,,40948,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1986,,42478,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1987,,42826,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1988,,41989,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1989,,44808,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1990,,42624,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1991,,43292,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1992,,29571,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1993,,22239,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1994,,21577,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1995,,21672,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1996,,39705,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1997,,46049,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1998,,46655,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,1999,,48160,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2000,,46476,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2001,,43496,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2002,,47768,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2003,,46908,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2004,,44533,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2005,,46874,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2006,,45623,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2007,,48385,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2008,,45307,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2009,,46653,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2010,,45827,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2011,,44804,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2012,,44584,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2013,,44363,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2014,,45001,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2015,,45836,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2016,,45596,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2017,,48581,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2018,,46781,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2019,,50191,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2020,,48398,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2021,,51857,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2022,,45421,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2023,,45728,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,F,Females,HU,Hungary,2024,,52050,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1960,,100945,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1961,,103686,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1962,,105237,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1963,,104250,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1964,,106762,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1965,,107012,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1966,,107660,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1967,,105678,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1968,,108885,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1969,,106176,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1970,,107813,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1971,,107047,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1972,,110272,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1973,,116533,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1974,,119783,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1975,,127897,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1976,,134278,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1977,,143111,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1978,,150436,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1979,,153791,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1980,,154339,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1981,,161337,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1982,,161624,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1983,,157174,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1984,,160631,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1985,,159200,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1986,,161821,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1987,,157915,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1988,,158330,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1989,,166259,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1990,,163058,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1991,,190593,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1992,,147424,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1993,,111561,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1994,,101169,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1995,,102914,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1996,,156649,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1997,,204158,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1998,,209048,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,1999,,202039,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2000,,190056,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2001,,194176,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2002,,220768,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2003,,231082,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2004,,246336,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2005,,272275,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2006,,272147,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2007,,280555,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2008,,266492,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2009,,260888,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2010,,261773,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2011,,319860,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2012,,344499,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2013,,356626,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2014,,368683,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2015,,394993,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2016,,420883,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2017,,425109,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2018,,402378,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2019,,329782,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2020,,336110,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2021,,325168,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2022,,238135,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2023,,266772,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,DE,Germany,2024,,305499,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1971,,50314,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1972,,54484,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1973,,57342,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1974,,53834,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1975,,56209,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1976,,54189,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1977,,67482,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1978,,65882,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1979,,70779,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1980,,73481,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1981,,71200,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1982,,77193,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1983,,76744,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1984,,80914,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1985,,84211,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1986,,83397,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1987,,86459,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1988,,86178,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1989,,88457,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1990,,87859,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1991,,88376,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1992,,87642,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1993,,86285,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1994,,87056,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1995,,90174,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1996,,91653,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1997,,105639,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1998,,117282,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,1999,,121438,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2000,,123766,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2001,,125985,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2002,,127682,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2003,,134876,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2004,,133879,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y76,76 years,M,Males,ES,Spain,2005,,142243,,,,,
